"x_","y_","t_","id"
446528.869980667,4625680.8818997,2021-03-30 10:00:00,"A01"
446717.317093513,4625648.23414855,2021-03-30 11:00:00,"A01"
446768.558908789,4625484.96061779,2021-03-30 12:00:00,"A01"
446775.829782209,4625366.07610573,2021-03-30 13:00:00,"A01"
446488.74603908,4625295.79078857,2021-03-30 14:00:00,"A01"
446632.54880755,4625347.27165977,2021-03-30 15:00:00,"A01"
446896.737386158,4625503.46050024,2021-03-30 16:00:00,"A01"
446691.154105181,4625685.28669896,2021-03-30 17:00:00,"A01"
446545.66745807,4625788.64776719,2021-03-30 18:00:00,"A01"
446783.066966722,4625578.65975143,2021-03-30 19:00:00,"A01"
446763.667569484,4625263.77260394,2021-03-30 20:00:00,"A01"
446721.944686642,4625211.51860756,2021-03-30 21:00:00,"A01"
446539.892164536,4625400.10852296,2021-03-30 22:00:00,"A01"
446555.955930147,4625580.0213784,2021-03-30 23:00:00,"A01"
446560.860669822,4625648.69019373,2021-03-31,"A01"
446337.936447049,4625771.02361345,2021-03-31 01:00:00,"A01"
446541.373529646,4625727.70608986,2021-03-31 02:00:00,"A01"
446815.33101775,4625543.46672122,2021-03-31 03:00:00,"A01"
446689.280862827,4625626.56531004,2021-03-31 04:00:00,"A01"
446491.632577102,4625493.04842848,2021-03-31 05:00:00,"A01"
446242.061082448,4625368.66888081,2021-03-31 06:00:00,"A01"
446388.46741179,4625540.51502169,2021-03-31 07:00:00,"A01"
446588.225668389,4625666.9164584,2021-03-31 08:00:00,"A01"
446685.766126332,4625611.86837194,2021-03-31 09:00:00,"A01"
446611.254260025,4625588.88972166,2021-03-31 10:00:00,"A01"
446425.720226066,4625655.21882745,2021-03-31 11:00:00,"A01"
446493.380421016,4625685.58257689,2021-03-31 12:00:00,"A01"
446716.698460514,4625717.62366698,2021-03-31 13:00:00,"A01"
446671.461704711,4625547.26002109,2021-03-31 14:00:00,"A01"
446523.657116538,4625508.29091048,2021-03-31 15:00:00,"A01"
446746.681988903,4625430.06410156,2021-03-31 16:00:00,"A01"
446804.578734143,4625469.76207624,2021-03-31 17:00:00,"A01"
446986.867341842,4625588.73388102,2021-03-31 18:00:00,"A01"
446844.885517145,4625741.03512485,2021-03-31 19:00:00,"A01"
446497.564162337,4625639.16145382,2021-03-31 20:00:00,"A01"
446780.549250997,4625920.13918081,2021-03-31 21:00:00,"A01"
447065.17663328,4626201.68776154,2021-03-31 22:00:00,"A01"
447298.965494835,4626312.12775686,2021-03-31 23:00:00,"A01"
447198.153271154,4626559.77815111,2021-04-01,"A01"
447230.140673916,4626773.04475565,2021-04-01 01:00:00,"A01"
447179.449130816,4626935.9765816,2021-04-01 02:00:00,"A01"
447473.113564728,4626646.14823372,2021-04-01 03:00:00,"A01"
447574.903693388,4626630.26319375,2021-04-01 04:00:00,"A01"
447158.641854092,4626604.09804914,2021-04-01 05:00:00,"A01"
447094.670012686,4626431.1047898,2021-04-01 06:00:00,"A01"
447333.660695574,4626281.53139699,2021-04-01 07:00:00,"A01"
447380.331480608,4626423.24919585,2021-04-01 08:00:00,"A01"
447484.779036674,4626518.11338192,2021-04-01 09:00:00,"A01"
447391.705941176,4626785.52026835,2021-04-01 10:00:00,"A01"
447415.427343477,4626964.65349094,2021-04-01 11:00:00,"A01"
447312.484630442,4626969.77193501,2021-04-01 12:00:00,"A01"
447178.134133422,4626943.91233678,2021-04-01 13:00:00,"A01"
446744.612158893,4626848.2928269,2021-04-01 14:00:00,"A01"
446659.776993957,4626906.77821611,2021-04-01 15:00:00,"A01"
446539.794854249,4626834.64091993,2021-04-01 16:00:00,"A01"
446452.86940661,4626623.19165851,2021-04-01 17:00:00,"A01"
446180.155621108,4626601.64949798,2021-04-01 18:00:00,"A01"
446093.403604918,4626618.15480166,2021-04-01 19:00:00,"A01"
446083.499056485,4626746.28687815,2021-04-01 20:00:00,"A01"
446359.043453529,4626902.05181374,2021-04-01 21:00:00,"A01"
446685.507425258,4626770.80130079,2021-04-01 22:00:00,"A01"
446706.919469719,4626905.9724382,2021-04-01 23:00:00,"A01"
446441.12925349,4626886.90721375,2021-04-02,"A01"
446131.444057927,4626827.07141469,2021-04-02 01:00:00,"A01"
446065.656581055,4626658.79825125,2021-04-02 02:00:00,"A01"
446273.923580197,4626624.24868913,2021-04-02 03:00:00,"A01"
446265.958490595,4626466.23985976,2021-04-02 04:00:00,"A01"
446387.994533614,4626358.48915121,2021-04-02 05:00:00,"A01"
446468.143677304,4626328.99571456,2021-04-02 06:00:00,"A01"
446538.188187452,4626161.25218811,2021-04-02 07:00:00,"A01"
446703.964894637,4625594.00262466,2021-04-02 08:00:00,"A01"
446794.637763966,4625522.48892606,2021-04-02 09:00:00,"A01"
447096.341279859,4625791.69806814,2021-04-02 10:00:00,"A01"
447399.053606088,4626115.4242767,2021-04-02 11:00:00,"A01"
447527.152071253,4626333.49868861,2021-04-02 12:00:00,"A01"
447475.315765582,4625990.51132551,2021-04-02 13:00:00,"A01"
447437.41454829,4626147.78615754,2021-04-02 14:00:00,"A01"
447371.476416755,4626402.92123002,2021-04-02 15:00:00,"A01"
447494.363965187,4626549.69920096,2021-04-02 16:00:00,"A01"
447210.801999958,4626702.2852057,2021-04-02 17:00:00,"A01"
447121.191857744,4626724.98624263,2021-04-02 18:00:00,"A01"
447083.816048352,4626940.4734333,2021-04-02 19:00:00,"A01"
447155.572423118,4626726.72411394,2021-04-02 20:00:00,"A01"
447105.487710424,4626969.15290967,2021-04-02 21:00:00,"A01"
447169.540899061,4626678.79290264,2021-04-02 22:00:00,"A01"
447282.591828215,4626449.41300037,2021-04-02 23:00:00,"A01"
447305.371520855,4626186.11357117,2021-04-03,"A01"
447293.945285806,4625985.53913172,2021-04-03 01:00:00,"A01"
447298.484505771,4625769.22360948,2021-04-03 02:00:00,"A01"
447222.347803519,4625794.94077992,2021-04-03 03:00:00,"A01"
446982.76283025,4626069.98078974,2021-04-03 04:00:00,"A01"
446899.012617453,4625845.73165136,2021-04-03 05:00:00,"A01"
446768.759077589,4625724.25273464,2021-04-03 06:00:00,"A01"
446667.288927932,4626033.33464809,2021-04-03 07:00:00,"A01"
446379.691183439,4625929.27692519,2021-04-03 08:00:00,"A01"
446620.556904713,4625709.51826652,2021-04-03 09:00:00,"A01"
446807.136808604,4625435.08767787,2021-04-03 10:00:00,"A01"
446971.139996347,4625215.32215604,2021-04-03 11:00:00,"A01"
447323.857495456,4625263.97430251,2021-04-03 12:00:00,"A01"
447297.020787641,4625371.86259479,2021-04-03 13:00:00,"A01"
447367.491688591,4625509.77716694,2021-04-03 14:00:00,"A01"
447384.415447724,4625345.46746271,2021-04-03 15:00:00,"A01"
447275.855662604,4625378.26443609,2021-04-03 16:00:00,"A01"
447324.814340263,4625223.3357306,2021-04-03 17:00:00,"A01"
447319.268957456,4625046.52551634,2021-04-03 18:00:00,"A01"
447485.324591934,4625063.65645961,2021-04-03 19:00:00,"A01"
447145.602230809,4625051.15896359,2021-04-03 20:00:00,"A01"
447310.600540903,4625109.71078645,2021-04-03 21:00:00,"A01"
447403.735830588,4625045.20576952,2021-04-03 22:00:00,"A01"
447482.02602478,4625063.99611938,2021-04-03 23:00:00,"A01"
447347.557271144,4625432.7460819,2021-04-04,"A01"
447208.250085334,4625512.22827696,2021-04-04 01:00:00,"A01"
447266.378605412,4625441.78122879,2021-04-04 02:00:00,"A01"
447302.559722716,4625299.77106359,2021-04-04 03:00:00,"A01"
447425.807683147,4625170.50217361,2021-04-04 04:00:00,"A01"
447396.165801887,4625073.43014655,2021-04-04 05:00:00,"A01"
447264.500043704,4625153.90918641,2021-04-04 06:00:00,"A01"
447193.752398482,4625363.5213631,2021-04-04 07:00:00,"A01"
447270.711458032,4625573.40956633,2021-04-04 08:00:00,"A01"
447416.24422255,4625379.10429849,2021-04-04 09:00:00,"A01"
447344.087567774,4625025.88719748,2021-04-04 10:00:00,"A01"
447453.986820218,4625207.4639037,2021-04-04 11:00:00,"A01"
447504.360268416,4625056.0613454,2021-04-04 12:00:00,"A01"
447355.011652363,4625150.44960552,2021-04-04 13:00:00,"A01"
447274.229330826,4625130.68534653,2021-04-04 14:00:00,"A01"
447032.332045271,4625131.16336947,2021-04-04 15:00:00,"A01"
447070.562106103,4625006.92124901,2021-04-04 16:00:00,"A01"
446902.6240304,4624997.3698457,2021-04-04 17:00:00,"A01"
446745.882947894,4625075.61155639,2021-04-04 18:00:00,"A01"
446886.673770368,4625310.43622164,2021-04-04 19:00:00,"A01"
446749.584972975,4625330.77688554,2021-04-04 20:00:00,"A01"
446604.318702407,4625397.97001336,2021-04-04 21:00:00,"A01"
446706.81984541,4625235.04476028,2021-04-04 22:00:00,"A01"
446789.499350102,4625334.64823843,2021-04-04 23:00:00,"A01"
447053.437489981,4625343.15291566,2021-04-05,"A01"
447310.755817534,4625470.5849993,2021-04-05 01:00:00,"A01"
447384.606863721,4625109.17948043,2021-04-05 02:00:00,"A01"
447292.107949243,4625389.91399857,2021-04-05 03:00:00,"A01"
447093.93369694,4625535.01552824,2021-04-05 04:00:00,"A01"
447277.933949209,4625643.12214907,2021-04-05 05:00:00,"A01"
447384.182739316,4625833.05904778,2021-04-05 06:00:00,"A01"
447416.97897648,4626055.20677359,2021-04-05 07:00:00,"A01"
447415.308473853,4626407.05515076,2021-04-05 08:00:00,"A01"
447394.565175858,4626687.60972389,2021-04-05 09:00:00,"A01"
447248.425474542,4626903.92657376,2021-04-05 10:00:00,"A01"
447229.995650938,4626493.04009163,2021-04-05 11:00:00,"A01"
447377.955713228,4626485.522287,2021-04-05 12:00:00,"A01"
447447.362302151,4626308.51025862,2021-04-05 13:00:00,"A01"
447182.563812297,4626320.22998516,2021-04-05 14:00:00,"A01"
447249.749972555,4626577.54974114,2021-04-05 15:00:00,"A01"
447179.012028477,4626471.00110942,2021-04-05 16:00:00,"A01"
447236.279157538,4626485.53690196,2021-04-05 17:00:00,"A01"
447438.58811151,4626598.70041412,2021-04-05 18:00:00,"A01"
447457.273907436,4626329.43519324,2021-04-05 19:00:00,"A01"
447248.88259538,4626424.08413133,2021-04-05 20:00:00,"A01"
447143.779913534,4626623.63109733,2021-04-05 21:00:00,"A01"
447425.990633084,4626566.14556394,2021-04-05 22:00:00,"A01"
447572.800806095,4626388.98386019,2021-04-05 23:00:00,"A01"
447358.419574797,4626393.65094001,2021-04-06,"A01"
447154.645115696,4626448.83433228,2021-04-06 01:00:00,"A01"
446920.053108083,4626164.18905107,2021-04-06 02:00:00,"A01"
447004.031253746,4626026.65682521,2021-04-06 03:00:00,"A01"
447110.985306732,4625883.86528632,2021-04-06 04:00:00,"A01"
447247.988696257,4625887.61923647,2021-04-06 05:00:00,"A01"
447298.30959168,4625791.07630413,2021-04-06 06:00:00,"A01"
447296.265021653,4625596.21038861,2021-04-06 07:00:00,"A01"
447387.301147624,4625373.31846013,2021-04-06 08:00:00,"A01"
447359.238140192,4625037.52471169,2021-04-06 09:00:00,"A01"
447237.831817905,4625041.74897526,2021-04-06 10:00:00,"A01"
447344.075871457,4625047.03133759,2021-04-06 11:00:00,"A01"
447571.555665554,4625055.72467165,2021-04-06 12:00:00,"A01"
447366.605746583,4625107.51523413,2021-04-06 13:00:00,"A01"
447334.712837078,4625401.61749498,2021-04-06 14:00:00,"A01"
447415.764613869,4625284.97707979,2021-04-06 15:00:00,"A01"
447299.991517724,4625155.32930518,2021-04-06 16:00:00,"A01"
447252.5004772,4625072.49815217,2021-04-06 17:00:00,"A01"
447453.424040566,4625227.88209184,2021-04-06 18:00:00,"A01"
447333.69479496,4625171.02827276,2021-04-06 19:00:00,"A01"
447413.454544265,4625751.0639502,2021-04-06 20:00:00,"A01"
447414.201141032,4625788.28320211,2021-04-06 21:00:00,"A01"
447463.347065437,4626078.15971152,2021-04-06 22:00:00,"A01"
447379.894468398,4626455.74956923,2021-04-06 23:00:00,"A01"
447311.482452159,4626494.1016276,2021-04-07,"A01"
447255.999603576,4626721.11179392,2021-04-07 01:00:00,"A01"
447182.229414245,4626609.01645742,2021-04-07 02:00:00,"A01"
447153.416536446,4626193.18928485,2021-04-07 03:00:00,"A01"
447242.910336563,4626450.55990359,2021-04-07 04:00:00,"A01"
447385.804503539,4626525.68368751,2021-04-07 05:00:00,"A01"
447521.501879208,4626641.65703985,2021-04-07 06:00:00,"A01"
447467.11996207,4626536.64448094,2021-04-07 07:00:00,"A01"
447296.176229313,4626647.25442267,2021-04-07 08:00:00,"A01"
447154.666637396,4626297.73527236,2021-04-07 09:00:00,"A01"
447546.410973847,4626394.20215514,2021-04-07 10:00:00,"A01"
447668.134772126,4626685.03878971,2021-04-07 11:00:00,"A01"
447452.247764391,4626873.79686416,2021-04-07 12:00:00,"A01"
446867.563392536,4626389.78601957,2021-04-07 13:00:00,"A01"
446710.075270699,4626256.22219398,2021-04-07 14:00:00,"A01"
446607.896562165,4626259.83512523,2021-04-07 15:00:00,"A01"
446659.928737022,4626100.82557365,2021-04-07 16:00:00,"A01"
446804.802910355,4626111.19355019,2021-04-07 17:00:00,"A01"
446681.403861218,4626315.53951376,2021-04-07 18:00:00,"A01"
446605.043458624,4626094.92560647,2021-04-07 19:00:00,"A01"
446834.598597104,4625818.25438789,2021-04-07 20:00:00,"A01"
446602.359447081,4625822.61319523,2021-04-07 21:00:00,"A01"
446383.337237139,4625563.45037957,2021-04-07 22:00:00,"A01"
446730.166151898,4625892.84155421,2021-04-07 23:00:00,"A01"
447089.138774085,4626046.75114573,2021-04-08,"A01"
447189.578593487,4625900.3758318,2021-04-08 01:00:00,"A01"
447472.78870265,4625888.27704786,2021-04-08 02:00:00,"A01"
447294.006191276,4625908.78736763,2021-04-08 03:00:00,"A01"
447016.685141181,4625940.07722725,2021-04-08 04:00:00,"A01"
446767.440853745,4625774.34252198,2021-04-08 05:00:00,"A01"
446806.855401245,4625578.11658509,2021-04-08 06:00:00,"A01"
446944.072709361,4625167.15952652,2021-04-08 07:00:00,"A01"
446920.487183554,4625407.83552276,2021-04-08 08:00:00,"A01"
447091.873530229,4625680.46583955,2021-04-08 09:00:00,"A01"
446939.520732022,4625817.24219809,2021-04-08 10:00:00,"A01"
446751.535673102,4625990.22399377,2021-04-08 11:00:00,"A01"
446480.905484769,4625927.04044887,2021-04-08 12:00:00,"A01"
446415.311233664,4626010.10064748,2021-04-08 13:00:00,"A01"
446243.799105019,4626158.55445074,2021-04-08 14:00:00,"A01"
446424.551486352,4626278.35343098,2021-04-08 15:00:00,"A01"
446493.432592903,4626382.52159172,2021-04-08 16:00:00,"A01"
446585.541090695,4626703.54563059,2021-04-08 17:00:00,"A01"
446330.868137663,4626717.905328,2021-04-08 18:00:00,"A01"
446134.426648531,4626646.93425433,2021-04-08 19:00:00,"A01"
446001.290571026,4626720.88665013,2021-04-08 20:00:00,"A01"
446188.025477005,4626860.92762152,2021-04-08 21:00:00,"A01"
446365.514324838,4626786.78029978,2021-04-08 22:00:00,"A01"
446792.201439571,4626919.67749009,2021-04-08 23:00:00,"A01"
447066.689238325,4626898.1750007,2021-04-09,"A01"
447262.673696945,4626940.05497644,2021-04-09 01:00:00,"A01"
447116.349284165,4626919.84578931,2021-04-09 02:00:00,"A01"
447127.929963358,4626576.44708782,2021-04-09 03:00:00,"A01"
447153.239049145,4626426.56148191,2021-04-09 04:00:00,"A01"
447416.625531658,4626329.18986646,2021-04-09 05:00:00,"A01"
447545.428500569,4626114.84172108,2021-04-09 06:00:00,"A01"
447495.629374031,4626409.93405638,2021-04-09 07:00:00,"A01"
447370.47884661,4626382.67978131,2021-04-09 08:00:00,"A01"
447305.012836307,4626342.15169204,2021-04-09 09:00:00,"A01"
447186.995736265,4626590.16174419,2021-04-09 10:00:00,"A01"
447348.195885692,4626782.06329151,2021-04-09 11:00:00,"A01"
447598.243979772,4626814.16413965,2021-04-09 12:00:00,"A01"
447555.083394423,4626749.77262721,2021-04-09 13:00:00,"A01"
447409.600653569,4626640.39913656,2021-04-09 14:00:00,"A01"
447428.775893641,4626498.9641274,2021-04-09 15:00:00,"A01"
447431.733871356,4626411.10734529,2021-04-09 16:00:00,"A01"
447436.31940952,4626358.56441737,2021-04-09 17:00:00,"A01"
447479.383922531,4626312.73625344,2021-04-09 18:00:00,"A01"
447369.15319392,4626484.78518975,2021-04-09 19:00:00,"A01"
447239.358880674,4626683.50681677,2021-04-09 20:00:00,"A01"
447186.234656908,4626949.54911082,2021-04-09 21:00:00,"A01"
447108.893212606,4626956.35071088,2021-04-09 22:00:00,"A01"
447433.327375504,4626926.62116745,2021-04-09 23:00:00,"A01"
447527.976039879,4626897.0402064,2021-04-10,"A01"
447589.34712403,4626780.2127784,2021-04-10 01:00:00,"A01"
447514.705965098,4626688.7899459,2021-04-10 02:00:00,"A01"
447332.134936133,4626725.45967062,2021-04-10 03:00:00,"A01"
447231.062996434,4626409.56097873,2021-04-10 04:00:00,"A01"
447448.635604244,4626369.97332361,2021-04-10 05:00:00,"A01"
447553.765128565,4626347.23170291,2021-04-10 06:00:00,"A01"
447662.146358378,4626374.71095948,2021-04-10 07:00:00,"A01"
447463.012821076,4626320.21534947,2021-04-10 08:00:00,"A01"
447448.948492878,4626463.33469248,2021-04-10 09:00:00,"A01"
447336.23491067,4626367.02424425,2021-04-10 10:00:00,"A01"
447441.005675378,4626617.07581793,2021-04-10 11:00:00,"A01"
447307.231143711,4626710.52728675,2021-04-10 12:00:00,"A01"
447322.706018027,4626554.76317529,2021-04-10 13:00:00,"A01"
447247.578431177,4626452.08261686,2021-04-10 14:00:00,"A01"
447098.706125724,4626348.72726237,2021-04-10 15:00:00,"A01"
446929.004183039,4626228.35096192,2021-04-10 16:00:00,"A01"
446702.884210122,4626113.40404919,2021-04-10 17:00:00,"A01"
446522.973203636,4626152.16785757,2021-04-10 18:00:00,"A01"
446191.388491401,4626173.88423705,2021-04-10 19:00:00,"A01"
446576.61217571,4625751.2852461,2021-04-10 20:00:00,"A01"
446661.407434661,4625600.7242743,2021-04-10 21:00:00,"A01"
446485.04918596,4625332.40805678,2021-04-10 22:00:00,"A01"
446380.054280884,4625139.33419236,2021-04-10 23:00:00,"A01"
446653.8338791,4625415.56940204,2021-04-11,"A01"
446475.112417294,4625575.03124969,2021-04-11 01:00:00,"A01"
446440.303232579,4625888.77704838,2021-04-11 02:00:00,"A01"
446462.299896532,4625637.26594284,2021-04-11 03:00:00,"A01"
446520.521577029,4625564.39115378,2021-04-11 04:00:00,"A01"
446583.334356744,4625724.00641912,2021-04-11 05:00:00,"A01"
446712.652307586,4625540.19442152,2021-04-11 06:00:00,"A01"
446842.298778461,4625540.03517523,2021-04-11 07:00:00,"A01"
446934.569832031,4625585.87514759,2021-04-11 08:00:00,"A01"
446811.16115906,4625823.23785642,2021-04-11 09:00:00,"A01"
446772.31154152,4626222.25640212,2021-04-11 10:00:00,"A01"
446739.86094119,4626398.16150833,2021-04-11 11:00:00,"A01"
446973.629731976,4626540.20483419,2021-04-11 12:00:00,"A01"
447110.128844972,4626391.15507161,2021-04-11 13:00:00,"A01"
447317.407263606,4626328.60858698,2021-04-11 14:00:00,"A01"
447402.504572866,4626473.21541841,2021-04-11 15:00:00,"A01"
447282.194804086,4626711.02684207,2021-04-11 16:00:00,"A01"
447223.877560382,4626732.96883357,2021-04-11 17:00:00,"A01"
447454.791328998,4626671.22837062,2021-04-11 18:00:00,"A01"
447459.252994705,4626464.35132223,2021-04-11 19:00:00,"A01"
447156.390732981,4626297.9194516,2021-04-11 20:00:00,"A01"
447217.03685699,4626109.57417139,2021-04-11 21:00:00,"A01"
447355.488174595,4626051.16338894,2021-04-11 22:00:00,"A01"
447333.705141279,4625857.25033921,2021-04-11 23:00:00,"A01"
447422.474210511,4625689.90071759,2021-04-12,"A01"
447274.681823084,4625449.51469665,2021-04-12 01:00:00,"A01"
447219.516180421,4625636.43169982,2021-04-12 02:00:00,"A01"
447405.260868883,4626027.22527905,2021-04-12 03:00:00,"A01"
447250.040405674,4626563.9411044,2021-04-12 04:00:00,"A01"
447280.188574642,4626486.95277084,2021-04-12 05:00:00,"A01"
447139.60812341,4626398.35817822,2021-04-12 06:00:00,"A01"
447200.820030854,4626183.76951194,2021-04-12 07:00:00,"A01"
447262.254351587,4626011.38914812,2021-04-12 08:00:00,"A01"
447247.747683234,4625629.82518176,2021-04-12 09:00:00,"A01"
447336.14819533,4625548.70522973,2021-04-12 10:00:00,"A01"
447605.635223433,4625311.79727352,2021-04-12 11:00:00,"A01"
447455.004489922,4625099.45943524,2021-04-12 12:00:00,"A01"
447283.83885423,4625263.79640244,2021-04-12 13:00:00,"A01"
447515.414524172,4625035.66009869,2021-04-12 14:00:00,"A01"
447219.667640748,4624995.57786566,2021-04-12 15:00:00,"A01"
447437.539143569,4625053.82145017,2021-04-12 16:00:00,"A01"
447259.355596406,4625105.98023295,2021-04-12 17:00:00,"A01"
447099.313271989,4625108.15727584,2021-04-12 18:00:00,"A01"
446947.257558431,4625106.7954043,2021-04-12 19:00:00,"A01"
446942.029918742,4625441.90506568,2021-04-12 20:00:00,"A01"
446726.645732054,4625639.36679539,2021-04-12 21:00:00,"A01"
446770.135958167,4625429.21261714,2021-04-12 22:00:00,"A01"
446870.326717861,4625416.09331191,2021-04-12 23:00:00,"A01"
446697.474952356,4625397.54783695,2021-04-13,"A01"
446643.079812406,4625488.42071536,2021-04-13 01:00:00,"A01"
446516.295718646,4625761.27008547,2021-04-13 02:00:00,"A01"
446792.021859088,4625922.72300163,2021-04-13 03:00:00,"A01"
446336.81665489,4625776.88461684,2021-04-13 04:00:00,"A01"
446545.948892378,4625583.9238559,2021-04-13 05:00:00,"A01"
446535.404033284,4625333.97529165,2021-04-13 06:00:00,"A01"
446719.445483712,4625411.58108183,2021-04-13 07:00:00,"A01"
446953.114662541,4625557.93611304,2021-04-13 08:00:00,"A01"
446855.498656153,4625449.07129147,2021-04-13 09:00:00,"A01"
446530.766046699,4625295.34972064,2021-04-13 10:00:00,"A01"
446496.755097702,4625504.1134053,2021-04-13 11:00:00,"A01"
446713.183378114,4625658.72168362,2021-04-13 12:00:00,"A01"
447215.563526226,4625701.49527825,2021-04-13 13:00:00,"A01"
447306.664375938,4625471.21502357,2021-04-13 14:00:00,"A01"
447409.219945967,4625311.09081263,2021-04-13 15:00:00,"A01"
447338.67108078,4625134.45772185,2021-04-13 16:00:00,"A01"
447386.99804768,4625122.55063518,2021-04-13 17:00:00,"A01"
447278.843537986,4625193.14420414,2021-04-13 18:00:00,"A01"
446893.926317175,4625530.68445522,2021-04-13 19:00:00,"A01"
446789.591593167,4625558.91897519,2021-04-13 20:00:00,"A01"
446869.937069598,4625534.95189544,2021-04-13 21:00:00,"A01"
446736.739797064,4625338.87077031,2021-04-13 22:00:00,"A01"
446362.505076698,4625167.08261108,2021-04-13 23:00:00,"A01"
446458.391508355,4625338.32608078,2021-04-14,"A01"
446520.661238523,4625507.32489607,2021-04-14 01:00:00,"A01"
446550.762548798,4625534.75027296,2021-04-14 02:00:00,"A01"
446581.830828846,4625861.55786146,2021-04-14 03:00:00,"A01"
446635.791094438,4625918.14178821,2021-04-14 04:00:00,"A01"
446968.0410236,4625941.75123686,2021-04-14 05:00:00,"A01"
447261.416425905,4625678.13799805,2021-04-14 06:00:00,"A01"
447458.430352795,4625852.75361531,2021-04-14 07:00:00,"A01"
447327.560761583,4626160.59125222,2021-04-14 08:00:00,"A01"
447472.425825626,4625888.14323063,2021-04-14 09:00:00,"A01"
447250.652839814,4625897.07591806,2021-04-14 10:00:00,"A01"
447242.757003836,4626134.26561648,2021-04-14 11:00:00,"A01"
447417.643908074,4626386.24191215,2021-04-14 12:00:00,"A01"
447421.961431776,4626516.24931033,2021-04-14 13:00:00,"A01"
447332.727059606,4626681.16325052,2021-04-14 14:00:00,"A01"
447167.129181477,4626684.8960244,2021-04-14 15:00:00,"A01"
447232.449338282,4626539.06844711,2021-04-14 16:00:00,"A01"
447132.987174299,4626385.25427297,2021-04-14 17:00:00,"A01"
447325.833410688,4626512.37504639,2021-04-14 18:00:00,"A01"
447342.349106551,4626703.83145449,2021-04-14 19:00:00,"A01"
447524.001617043,4626801.59904922,2021-04-14 20:00:00,"A01"
447413.088536088,4626633.46570341,2021-04-14 21:00:00,"A01"
447408.738983155,4626512.89457526,2021-04-14 22:00:00,"A01"
447490.987439232,4626327.76350971,2021-04-14 23:00:00,"A01"
447420.75299857,4626329.68771849,2021-04-15,"A01"
447302.325133397,4626315.74765517,2021-04-15 01:00:00,"A01"
447334.205169254,4626146.9689032,2021-04-15 02:00:00,"A01"
447208.317968412,4626034.38657846,2021-04-15 03:00:00,"A01"
447114.917055552,4625959.36647849,2021-04-15 04:00:00,"A01"
446841.274818254,4625761.43812175,2021-04-15 05:00:00,"A01"
446752.538690041,4625697.8164035,2021-04-15 06:00:00,"A01"
446627.302675089,4625689.42213344,2021-04-15 07:00:00,"A01"
446639.000981918,4626008.53753714,2021-04-15 08:00:00,"A01"
446507.355211803,4626132.38619916,2021-04-15 09:00:00,"A01"
446620.092720632,4626378.60062611,2021-04-15 10:00:00,"A01"
446454.163964128,4626210.56483801,2021-04-15 11:00:00,"A01"
446600.407343998,4626181.78596175,2021-04-15 12:00:00,"A01"
446673.637486936,4625984.50563444,2021-04-15 13:00:00,"A01"
446511.436377943,4625733.3537566,2021-04-15 14:00:00,"A01"
446653.183878446,4625803.60869983,2021-04-15 15:00:00,"A01"
446832.237205631,4626015.15163087,2021-04-15 16:00:00,"A01"
447325.631448184,4625993.95064539,2021-04-15 17:00:00,"A01"
447373.472032545,4625950.72744614,2021-04-15 18:00:00,"A01"
447152.65224349,4625657.30828012,2021-04-15 19:00:00,"A01"
446998.090184876,4625240.29397697,2021-04-15 20:00:00,"A01"
446846.515844262,4625092.86736797,2021-04-15 21:00:00,"A01"
446820.814045251,4625068.33939356,2021-04-15 22:00:00,"A01"
446711.20385516,4625107.89740758,2021-04-15 23:00:00,"A01"
446586.652275035,4625330.08748766,2021-04-16,"A01"
446564.5910691,4625446.0846946,2021-04-16 01:00:00,"A01"
446533.590602432,4625583.21905452,2021-04-16 02:00:00,"A01"
446605.871494836,4625697.47429737,2021-04-16 03:00:00,"A01"
446627.827061468,4625666.40335987,2021-04-16 04:00:00,"A01"
446540.571670257,4625256.54507525,2021-04-16 05:00:00,"A01"
446715.669914591,4625379.98095083,2021-04-16 06:00:00,"A01"
446621.203517634,4625713.15218179,2021-04-16 07:00:00,"A01"
446589.995325846,4625920.90266561,2021-04-16 08:00:00,"A01"
446457.604545529,4626178.09589206,2021-04-16 09:00:00,"A01"
446384.235430497,4626160.08403123,2021-04-16 10:00:00,"A01"
446569.543086388,4626074.95048883,2021-04-16 11:00:00,"A01"
446533.127927966,4625894.59956869,2021-04-16 12:00:00,"A01"
446567.30490888,4625630.70249175,2021-04-16 13:00:00,"A01"
446572.360563627,4625463.70084869,2021-04-16 14:00:00,"A01"
446507.19392898,4625767.32181226,2021-04-16 15:00:00,"A01"
446741.038052924,4625598.23444694,2021-04-16 16:00:00,"A01"
446770.700277749,4625328.94407489,2021-04-16 17:00:00,"A01"
446754.783946567,4625242.53330318,2021-04-16 18:00:00,"A01"
446666.070527537,4625644.02432829,2021-04-16 19:00:00,"A01"
446487.708637433,4625823.94169786,2021-04-16 20:00:00,"A01"
446652.549876843,4625661.80147772,2021-04-16 21:00:00,"A01"
446592.491309333,4625526.60715227,2021-04-16 22:00:00,"A01"
446789.402673836,4625646.74009338,2021-04-16 23:00:00,"A01"
446957.797226228,4625464.47838958,2021-04-17,"A01"
447079.520788824,4625584.09755791,2021-04-17 01:00:00,"A01"
447210.251488525,4625548.4081412,2021-04-17 02:00:00,"A01"
447412.284195749,4625405.66610757,2021-04-17 03:00:00,"A01"
447226.25157953,4625262.50493499,2021-04-17 04:00:00,"A01"
